city,source,emission,metric,domain,value
New York,industrial,VOC,exposure,total,0.0003117045800325817
New York,industrial,VOC,iF,city,0.26080318562088095
New York,industrial,VOC,iF,total,0.2896399364072825
New York,builtup,PM2_5,population,city,7.715685400047472e+06
New York,builtup,PM2_5,population,total,1.6971327259368867e+08
New York,builtup,PM2_5,exposure,city,0.25164568770686874
New York,builtup,PM2_5,exposure,total,0.013128348877879188
New York,builtup,PM2_5,iF,city,10.630363798470741
New York,builtup,PM2_5,iF,total,12.19860140869565
New York,builtup,NH3,population,city,7.715685400047472e+06
New York,builtup,NH3,population,total,1.6971327259368867e+08
New York,builtup,NH3,exposure,city,0.10884231044700372
New York,builtup,NH3,exposure,total,0.005719669469308643
New York,builtup,NH3,iF,city,4.597866815288011
New York,builtup,NH3,iF,total,5.314603435253405
New York,builtup,NOx,population,city,7.715685400047472e+06
New York,builtup,NOx,population,total,1.6971327259368867e+08
New York,builtup,NOx,exposure,city,0.024251649077043164
New York,builtup,NOx,exposure,total,0.0012299539233524158
New York,builtup,NOx,iF,city,1.0244715685417214
New York,builtup,NOx,iF,total,1.1428487924569302
New York,builtup,SOx,population,city,7.715685400047472e+06
New York,builtup,SOx,population,total,1.6971327259368867e+08
New York,builtup,SOx,exposure,city,0.1153550787719701
New York,builtup,SOx,exposure,total,0.006330327453071598
New York,builtup,SOx,iF,city,4.872988146634631
New York,builtup,SOx,iF,total,5.882014722861219
New York,builtup,VOC,population,city,7.715685400047472e+06
New York,builtup,VOC,population,total,1.6971327259368867e+08
New York,builtup,VOC,exposure,city,0.006351120039971787
New York,builtup,VOC,exposure,total,0.00032373519182010544
New York,builtup,VOC,iF,city,0.2682927618108168
New York,builtup,VOC,iF,total,0.30080831974500766
New York,roadways_motorway,PM2_5,population,city,7.715177533692872e+06
New York,roadways_motorway,PM2_5,population,total,1.6971327265658998e+08
New York,roadways_motorway,PM2_5,exposure,city,0.22278011892124036
New York,roadways_motorway,PM2_5,exposure,total,0.011983411524247471
New York,roadways_motorway,PM2_5,iF,city,9.410365222288826
New York,roadways_motorway,PM2_5,iF,total,11.134748330854768
New York,roadways_motorway,NH3,population,city,7.715177533692872e+06
New York,roadways_motorway,NH3,population,total,1.6971327265658998e+08
New York,roadways_motorway,NH3,exposure,city,0.09655522567027193
New York,roadways_motorway,NH3,exposure,total,0.0052356512003264985
New York,roadways_motorway,NH3,iF,city,4.078550375489302
New York,roadways_motorway,NH3,iF,total,4.864863260834579
New York,roadways_motorway,NOx,population,city,7.715177533692872e+06
New York,roadways_motorway,NOx,population,total,1.6971327265658998e+08
New York,roadways_motorway,NOx,exposure,city,0.02150632867074821
New York,roadways_motorway,NOx,exposure,total,0.001119035196930155
New York,roadways_motorway,NOx,iF,city,0.9084401622654239
New York,roadways_motorway,NOx,iF,total,1.0397853120518823
New York,roadways_motorway,SOx,population,city,7.715177533692872e+06
New York,roadways_motorway,SOx,population,total,1.6971327265658998e+08
New York,roadways_motorway,SOx,exposure,city,0.1054367702571657
New York,roadways_motorway,SOx,exposure,total,0.005981594533054651
New York,roadways_motorway,SOx,iF,city,4.453712121094888
New York,roadways_motorway,SOx,iF,total,5.557979011904359
New York,roadways_motorway,VOC,population,city,7.715177533692872e+06
New York,roadways_motorway,VOC,population,total,1.6971327265658998e+08
New York,roadways_motorway,VOC,exposure,city,0.005603743133711524
New York,roadways_motorway,VOC,exposure,total,0.0002936610902999057
New York,roadways_motorway,VOC,iF,city,0.2367054553856377
New York,roadways_motorway,VOC,iF,total,0.2728640611596792
New York,roadways_trunk,PM2_5,population,city,7.709576505892439e+06
New York,roadways_trunk,PM2_5,population,total,1.697132725083665e+08
New York,roadways_trunk,PM2_5,exposure,city,0.19658412338331405
New York,roadways_trunk,PM2_5,exposure,total,0.010962155659920184
New York,roadways_trunk,PM2_5,iF,city,8.297802356394335
New York,roadways_trunk,PM2_5,iF,total,10.185817626581636
New York,roadways_trunk,NH3,population,city,7.709576505892439e+06
New York,roadways_trunk,NH3,population,total,1.697132725083665e+08
New York,roadways_trunk,NH3,exposure,city,0.08479651619820967
New York,roadways_trunk,NH3,exposure,total,0.0047688453240051784
New York,roadways_trunk,NH3,iF,city,3.579255129121266
New York,roadways_trunk,NH3,iF,total,4.431116494476693
New York,roadways_trunk,NOx,population,city,7.709576505892439e+06
New York,roadways_trunk,NOx,population,total,1.697132725083665e+08
New York,roadways_trunk,NOx,exposure,city,0.018769767094358368
New York,roadways_trunk,NOx,exposure,total,0.0010032776418333765
New York,roadways_trunk,NOx,iF,city,0.7922705808792672
New York,roadways_trunk,NOx,iF,total,0.9322256867693548
New York,roadways_trunk,SOx,population,city,7.709576505892439e+06
New York,roadways_trunk,SOx,population,total,1.697132725083665e+08
New York,roadways_trunk,SOx,exposure,city,0.08866891416213815
New York,roadways_trunk,SOx,exposure,total,0.0053028079417166765
New York,roadways_trunk,SOx,iF,city,3.742708781415089
New York,roadways_trunk,SOx,iF,total,4.927263968764706
New York,roadways_trunk,VOC,population,city,7.709576505892439e+06
New York,roadways_trunk,VOC,population,total,1.697132725083665e+08
New York,roadways_trunk,VOC,exposure,city,0.004946647053581707
New York,roadways_trunk,VOC,exposure,total,0.0002666864266161023
New York,roadways_trunk,VOC,iF,city,0.20879763264211484
New York,roadways_trunk,VOC,iF,total,0.24779973841533126
New York,roadways_primary,PM2_5,population,city,7.708020669074463e+06
New York,roadways_primary,PM2_5,population,total,1.6971327301621532e+08
New York,roadways_primary,PM2_5,exposure,city,0.2573373823072334
New York,roadways_primary,PM2_5,exposure,total,0.013546077734553004
New York,roadways_primary,PM2_5,iF,city,10.860001193079453
New York,roadways_primary,PM2_5,iF,total,12.586746809025307
New York,roadways_primary,NH3,population,city,7.708020669074463e+06
New York,roadways_primary,NH3,population,total,1.6971327301621532e+08
New York,roadways_primary,NH3,exposure,city,0.11124247745223653
New York,roadways_primary,NH3,exposure,total,0.00589510335322614
New York,roadways_primary,NH3,iF,city,4.694589752257868
New York,roadways_primary,NH3,iF,total,5.477613134525686
New York,roadways_primary,NOx,population,city,7.708020669074463e+06
New York,roadways_primary,NOx,population,total,1.6971327301621532e+08
New York,roadways_primary,NOx,exposure,city,0.024690792494171467
New York,roadways_primary,NOx,exposure,total,0.0012577679386780922
New York,roadways_primary,NOx,iF,city,1.04198633537294
New York,roadways_primary,NOx,iF,total,1.1686930267843478
New York,roadways_primary,SOx,population,city,7.708020669074463e+06
New York,roadways_primary,SOx,population,total,1.6971327301621532e+08
New York,roadways_primary,SOx,exposure,city,0.11804142919187754
New York,roadways_primary,SOx,exposure,total,0.006547871734741201
New York,roadways_primary,SOx,iF,city,4.9815151236989985
New York,roadways_primary,SOx,iF,total,6.084152570078279
New York,roadways_primary,VOC,population,city,7.708020669074463e+06
New York,roadways_primary,VOC,population,total,1.6971327301621532e+08
New York,roadways_primary,VOC,exposure,city,0.006473120928023669
New York,roadways_primary,VOC,exposure,total,0.0003317357013197145
New York,roadways_primary,VOC,iF,city,0.27317485073877135
New York,roadways_primary,VOC,iF,total,0.30824223526895855
New York,roadways_secondary,PM2_5,population,city,7.715177533692872e+06
New York,roadways_secondary,PM2_5,population,total,1.6971327259368867e+08
New York,roadways_secondary,PM2_5,exposure,city,0.27579415509679367
New York,roadways_secondary,PM2_5,exposure,total,0.01419011206800884
New York,roadways_secondary,PM2_5,iF,city,11.64970975956308
New York,roadways_secondary,PM2_5,iF,total,13.18517070749304
New York,roadways_secondary,NH3,population,city,7.715177533692872e+06
New York,roadways_secondary,NH3,population,total,1.6971327259368867e+08
New York,roadways_secondary,NH3,exposure,city,0.1193405753955326
New York,roadways_secondary,NH3,exposure,total,0.006186372759928867
New York,roadways_secondary,NH3,iF,city,5.041017150669024
New York,roadways_secondary,NH3,iF,total,5.74825487698158
New York,roadways_secondary,NOx,population,city,7.715177533692872e+06
New York,roadways_secondary,NOx,population,total,1.6971327259368867e+08
New York,roadways_secondary,NOx,exposure,city,0.026669131156012795
New York,roadways_secondary,NOx,exposure,total,0.0013416377138688108
New York,roadways_secondary,NOx,iF,city,1.1265200214204325
New York,roadways_secondary,NOx,iF,total,1.2466231556304543
New York,roadways_secondary,SOx,population,city,7.715177533692872e+06
New York,roadways_secondary,SOx,population,total,1.6971327259368867e+08
New York,roadways_secondary,SOx,exposure,city,0.12685761892156822
New York,roadways_secondary,SOx,exposure,total,0.006838948547545056
New York,roadways_secondary,SOx,iF,city,5.358541556860966
New York,roadways_secondary,SOx,iF,total,6.3546153565928964
New York,roadways_secondary,VOC,population,city,7.715177533692872e+06
New York,roadways_secondary,VOC,population,total,1.6971327259368867e+08
New York,roadways_secondary,VOC,exposure,city,0.006976970262928497
New York,roadways_secondary,VOC,exposure,total,0.0003522623050402484
New York,roadways_secondary,VOC,iF,city,0.2947113891361959
New York,roadways_secondary,VOC,iF,total,0.32731514758377794
New York,roadways_tertiary,PM2_5,population,city,7.715685753710482e+06
New York,roadways_tertiary,PM2_5,population,total,1.6971327301621523e+08
New York,roadways_tertiary,PM2_5,exposure,city,0.19349951982405128
New York,roadways_tertiary,PM2_5,exposure,total,0.010489388444071874
New York,roadways_tertiary,PM2_5,iF,city,8.174073649297977
New York,roadways_tertiary,PM2_5,iF,total,9.746531735180918
New York,roadways_tertiary,NH3,population,city,7.715685753710482e+06
New York,roadways_tertiary,NH3,population,total,1.6971327301621523e+08
New York,roadways_tertiary,NH3,exposure,city,0.08388388075695963
New York,roadways_tertiary,NH3,exposure,total,0.004585778653754512
New York,roadways_tertiary,NH3,iF,city,3.5435386088802625
New York,roadways_tertiary,NH3,iF,total,4.26101458799473
New York,roadways_tertiary,NOx,population,city,7.715685753710482e+06
New York,roadways_tertiary,NOx,population,total,1.6971327301621523e+08
New York,roadways_tertiary,NOx,exposure,city,0.018682826323944222
New York,roadways_tertiary,NOx,exposure,total,0.0009773962095231221
New York,roadways_tertiary,NOx,iF,city,0.7892257225642022
New York,roadways_tertiary,NOx,iF,total,0.9081771758911682
New York,roadways_tertiary,SOx,population,city,7.715685753710482e+06
New York,roadways_tertiary,SOx,population,total,1.6971327301621523e+08
New York,roadways_tertiary,SOx,exposure,city,0.09113724292413757
New York,roadways_tertiary,SOx,exposure,total,0.005232780120791501
New York,roadways_tertiary,SOx,iF,city,3.8499451395706528
New York,roadways_tertiary,SOx,iF,total,4.862195520973572
New York,roadways_tertiary,VOC,population,city,7.715685753710482e+06
New York,roadways_tertiary,VOC,population,total,1.6971327301621523e+08
New York,roadways_tertiary,VOC,exposure,city,0.0048670369580723636
New York,roadways_tertiary,VOC,exposure,total,0.00025654007744417974
New York,roadways_tertiary,VOC,iF,city,0.20560008926799286
New York,roadways_tertiary,VOC,iF,total,0.23837195271079578
New York,roadways,PM2_5,population,city,7.7156857537105e+06
New York,roadways,PM2_5,population,total,1.6971327294735178e+08
New York,roadways,PM2_5,exposure,city,0.22651103437935247
New York,roadways,PM2_5,exposure,total,0.012152926364822058
New York,roadways,PM2_5,iF,city,9.56859158657902
New York,roadways,PM2_5,iF,total,11.292258178210071
New York,roadways,NH3,population,city,7.7156857537105e+06
New York,roadways,NH3,population,total,1.6971327294735178e+08
New York,roadways,NH3,exposure,city,0.09799481003715736
New York,roadways,NH3,exposure,total,0.00529853483423148
New York,roadways,NH3,iF,city,4.139631949583409
New York,roadways,NH3,iF,total,4.923293494772807
New York,roadways,NOx,population,city,7.7156857537105e+06
New York,roadways,NOx,population,total,1.6971327294735178e+08
New York,roadways,NOx,exposure,city,0.021786763159342856
New York,roadways,NOx,exposure,total,0.0011299948999678867
New York,roadways,NOx,iF,city,0.9203465042508353
New York,roadways,NOx,iF,total,1.0499688525583257
New York,roadways,SOx,population,city,7.7156857537105e+06
New York,roadways,SOx,population,total,1.6971327294735178e+08
New York,roadways,SOx,exposure,city,0.10483002992755105
New York,roadways,SOx,exposure,total,0.005948516635091824
New York,roadways,SOx,iF,city,4.428374737389954
New York,roadways,SOx,iF,total,5.527243694594527
New York,roadways,VOC,population,city,7.7156857537105e+06
New York,roadways,VOC,population,total,1.6971327294735178e+08
New York,roadways,VOC,exposure,city,0.005701608926520285
New York,roadways,VOC,exposure,total,0.00029773702424566354
New York,roadways,VOC,iF,city,0.24085522965250697
New York,roadways,VOC,iF,total,0.2766513386212929
New York,waterways,PM2_5,population,city,7.715803172634471e+06
New York,waterways,PM2_5,population,total,1.6971547515653986e+08
New York,waterways,PM2_5,exposure,city,0.22576481937562526
New York,waterways,PM2_5,exposure,total,0.011710165350198525
New York,waterways,PM2_5,iF,city,9.537214080102144
New York,waterways,PM2_5,iF,total,10.880994614223988
New York,waterways,NH3,population,city,7.715803172634471e+06
New York,waterways,NH3,population,total,1.6971547515653986e+08
New York,waterways,NH3,exposure,city,0.09907318451936202
New York,waterways,NH3,exposure,total,0.0051753812093790034
New York,waterways,NH3,iF,city,4.185249823120279
New York,waterways,NH3,iF,total,4.808923988836271
New York,waterways,NOx,population,city,7.715803172634471e+06
New York,waterways,NOx,population,total,1.6971547515653986e+08
New York,waterways,NOx,exposure,city,0.022488698541108347
New York,waterways,NOx,exposure,total,0.0011457971790474492
New York,waterways,NOx,iF,city,0.9500130842466743
New York,waterways,NOx,iF,total,1.0646658318959579
New York,waterways,SOx,population,city,7.715803172634471e+06
New York,waterways,SOx,population,total,1.6971547515653986e+08
New York,waterways,SOx,exposure,city,0.12010518513866704
New York,waterways,SOx,exposure,total,0.006367286398556055
New York,waterways,SOx,iF,city,5.073726127771708
New York,waterways,SOx,iF,total,5.916433025323212
New York,waterways,VOC,population,city,7.715803172634471e+06
New York,waterways,VOC,population,total,1.6971547515653986e+08
New York,waterways,VOC,exposure,city,0.005691170283020955
New York,waterways,VOC,exposure,total,0.00029133893701725327
New York,waterways,VOC,iF,city,0.24041792474840518
New York,waterways,VOC,iF,total,0.270709875547977
New York,bus_routes,PM2_5,population,city,7.715685400047472e+06
New York,bus_routes,PM2_5,population,total,1.697132725936887e+08
New York,bus_routes,PM2_5,exposure,city,0.2543350111318974
New York,bus_routes,PM2_5,exposure,total,0.013257847911829596
New York,bus_routes,PM2_5,iF,city,10.743969903309322
New York,bus_routes,PM2_5,iF,total,12.318929342746365
New York,bus_routes,NH3,population,city,7.715685400047472e+06
New York,bus_routes,NH3,population,total,1.697132725936887e+08
New York,bus_routes,NH3,exposure,city,0.11039160480141169
New York,bus_routes,NH3,exposure,total,0.005795460315741825
New York,bus_routes,NH3,iF,city,4.663314241660992
New York,bus_routes,NH3,iF,total,5.385026786633402
New York,bus_routes,NOx,population,city,7.715685400047472e+06
New York,bus_routes,NOx,population,total,1.697132725936887e+08
New York,bus_routes,NOx,exposure,city,0.024693854250893474
New York,bus_routes,NOx,exposure,total,0.001254205351879095
New York,bus_routes,NOx,iF,city,1.0431518086619913
New York,bus_routes,NOx,iF,total,1.1653827388762625
New York,bus_routes,SOx,population,city,7.715685400047472e+06
New York,bus_routes,SOx,population,total,1.697132725936887e+08
New York,bus_routes,SOx,exposure,city,0.12065148567372061
New York,bus_routes,SOx,exposure,total,0.006571984632083154
New York,bus_routes,SOx,iF,city,5.096726263124526
New York,bus_routes,SOx,iF,total,6.106557780920781
New York,bus_routes,VOC,population,city,7.715685400047472e+06
New York,bus_routes,VOC,population,total,1.697132725936887e+08
New York,bus_routes,VOC,exposure,city,0.006413911003985789
New York,bus_routes,VOC,exposure,total,0.0003273306641624467
New York,bus_routes,VOC,iF,city,0.2709452642113469
New York,bus_routes,VOC,iF,total,0.3041491613381278
New York,airports,PM2_5,population,city,7.8126888622893505e+06
New York,airports,PM2_5,population,total,1.698201499378365e+08
New York,airports,PM2_5,exposure,city,0.0747910616676029
New York,airports,PM2_5,exposure,total,0.005642022784610424
New York,airports,PM2_5,iF,city,3.1991481373287924
New York,airports,PM2_5,iF,total,5.245757124912895
New York,airports,NH3,population,city,7.8126888622893505e+06
New York,airports,NH3,population,total,1.698201499378365e+08
New York,airports,NH3,exposure,city,0.032436484294173944
New York,airports,NH3,exposure,total,0.00246685410336894
New York,airports,NH3,iF,city,1.3874534736836162
New York,airports,NH3,iF,total,2.293595397056121
New York,airports,NOx,population,city,7.8126888622893505e+06
New York,airports,NOx,population,total,1.698201499378365e+08
New York,airports,NOx,exposure,city,0.006963519054784204
New York,airports,NOx,exposure,total,0.0004649484142285639
New York,airports,NOx,iF,city,0.2978608474950459
New York,airports,NOx,iF,total,0.4322929115616559
New York,airports,SOx,population,city,7.8126888622893505e+06
New York,airports,SOx,population,total,1.698201499378365e+08
New York,airports,SOx,exposure,city,0.0395702588082479
New York,airports,SOx,exposure,total,0.003231345468993626
New York,airports,SOx,iF,city,1.6925969084733523
New York,airports,SOx,iF,total,3.0043929569488177
New York,airports,VOC,population,city,7.8126888622893505e+06
New York,airports,VOC,population,total,1.698201499378365e+08
New York,airports,VOC,exposure,city,0.0018101639061384634
New York,airports,VOC,exposure,total,0.00012488762995788575
New York,airports,VOC,iF,city,0.07742880445152371
New York,airports,VOC,iF,total,0.11611618734543987
New York,agricultural,PM2_5,population,city,7.716226332399508e+06
New York,agricultural,PM2_5,population,total,1.6971327294138944e+08
New York,agricultural,PM2_5,exposure,city,0.13606045023192612
New York,agricultural,PM2_5,exposure,total,0.008904728697355185
New York,agricultural,PM2_5,iF,city,5.748055928105523
New York,agricultural,PM2_5,iF,total,8.27409731906087
New York,agricultural,NH3,population,city,7.716226332399508e+06
New York,agricultural,NH3,population,total,1.6971327294138944e+08
New York,agricultural,NH3,exposure,city,0.05932915804779014
New York,agricultural,NH3,exposure,total,0.003909051194467364
New York,agricultural,NH3,iF,city,2.506439733550791
New York,agricultural,NH3,iF,total,3.6322128508890605
New York,agricultural,NOx,population,city,7.716226332399508e+06
New York,agricultural,NOx,population,total,1.6971327294138944e+08
New York,agricultural,NOx,exposure,city,0.01306863725555993
New York,agricultural,NOx,exposure,total,0.0008098792389787152
New York,agricultural,NOx,iF,city,0.55210208198661
New York,agricultural,NOx,iF,total,0.7525237284306181
New York,agricultural,SOx,population,city,7.716226332399508e+06
New York,agricultural,SOx,population,total,1.6971327294138944e+08
New York,agricultural,SOx,exposure,city,0.0684898543789216
New York,agricultural,SOx,exposure,total,0.004699219183438088
New York,agricultural,SOx,iF,city,2.8934456177881134
New York,agricultural,SOx,iF,total,4.3664212766990715
New York,agricultural,VOC,population,city,7.716226332399508e+06
New York,agricultural,VOC,population,total,1.6971327294138944e+08
New York,agricultural,VOC,exposure,city,0.0033502117590905127
New York,agricultural,VOC,exposure,total,0.00021204472300505485
New York,agricultural,VOC,iF,city,0.1415341822654826
New York,agricultural,VOC,iF,total,0.19702775163248162
Bengaluru,railways,PM2_5,population,city,4.959005861463914e+06
Bengaluru,railways,PM2_5,population,total,4.910996738686061e+08
Bengaluru,railways,PM2_5,exposure,city,0.4010883314788984
Bengaluru,railways,PM2_5,exposure,total,0.005787971665945994
Bengaluru,railways,PM2_5,iF,city,10.889771642558296
Bengaluru,railways,PM2_5,iF,total,15.562528711349788
Bengaluru,railways,NH3,population,city,4.959005861463914e+06
Bengaluru,railways,NH3,population,total,4.910996738686061e+08
Bengaluru,railways,NH3,exposure,city,0.09462641284575302
Bengaluru,railways,NH3,exposure,total,0.0014355475633227783
Bengaluru,railways,NH3,iF,city,2.569159824333879
Bengaluru,railways,NH3,iF,total,3.85985824743452
Bengaluru,railways,NOx,population,city,4.959005861463914e+06
Bengaluru,railways,NOx,population,total,4.910996738686061e+08
Bengaluru,railways,NOx,exposure,city,0.07809609667763258
Bengaluru,railways,NOx,exposure,total,0.0011957178550416512
Bengaluru,railways,NOx,iF,city,2.1203525314705325
Bengaluru,railways,NOx,iF,total,3.2150111513577873
Bengaluru,railways,SOx,population,city,4.959005861463914e+06
Bengaluru,railways,SOx,population,total,4.910996738686061e+08
Bengaluru,railways,SOx,exposure,city,0.22850646961304746
Bengaluru,railways,SOx,exposure,total,0.0034555684965784333
Bengaluru,railways,SOx,iF,city,6.204077949009566
Bengaluru,railways,SOx,iF,total,9.291231375309133
Bengaluru,railways,VOC,population,city,4.959005861463914e+06
Bengaluru,railways,VOC,population,total,4.910996738686061e+08
Bengaluru,railways,VOC,exposure,city,0.005493309842293944
Bengaluru,railways,VOC,exposure,total,8.634743361888844e-05
Bengaluru,railways,VOC,iF,city,0.1491464224945826
Bengaluru,railways,VOC,iF,total,0.23216845078070905
Bengaluru,electric_gen_egugrid,PM2_5,population,city,4.993250547852275e+06
Bengaluru,electric_gen_egugrid,PM2_5,population,total,6.950128819348811e+08
Bengaluru,electric_gen_egugrid,PM2_5,exposure,city,0.0024801169909283455
Bengaluru,electric_gen_egugrid,PM2_5,exposure,total,0.0016442612825042805
Bengaluru,electric_gen_egugrid,PM2_5,iF,city,0.06780155424220656
Bengaluru,electric_gen_egugrid,PM2_5,iF,total,6.256735680024659
Bengaluru,electric_gen_egugrid,NH3,population,city,4.993250547852275e+06
Bengaluru,electric_gen_egugrid,NH3,population,total,6.950128819348811e+08
Bengaluru,electric_gen_egugrid,NH3,exposure,city,0.0006964338378435631
Bengaluru,electric_gen_egugrid,NH3,exposure,total,0.00039810051964444583
Bengaluru,electric_gen_egugrid,NH3,iF,city,0.019039140816894905
Bengaluru,electric_gen_egugrid,NH3,iF,total,1.5148503172817838
Bengaluru,electric_gen_egugrid,NOx,population,city,4.993250547852275e+06
Bengaluru,electric_gen_egugrid,NOx,population,total,6.950128819348811e+08
Bengaluru,electric_gen_egugrid,NOx,exposure,city,0.0006198968102199783
Bengaluru,electric_gen_egugrid,NOx,exposure,total,0.00026356720225897485
Bengaluru,electric_gen_egugrid,NOx,iF,city,0.016946767977654247
Bengaluru,electric_gen_egugrid,NOx,iF,total,1.0029247395197431
Bengaluru,electric_gen_egugrid,SOx,population,city,4.993250547852275e+06
Bengaluru,electric_gen_egugrid,SOx,population,total,6.950128819348811e+08
Bengaluru,electric_gen_egugrid,SOx,exposure,city,0.0014511568211868651
Bengaluru,electric_gen_egugrid,SOx,exposure,total,0.0010483992195694399
Bengaluru,electric_gen_egugrid,SOx,iF,city,0.03967179301844957
Bengaluru,electric_gen_egugrid,SOx,iF,total,3.98936402248652
Bengaluru,electric_gen_egugrid,VOC,population,city,4.993250547852275e+06
Bengaluru,electric_gen_egugrid,VOC,population,total,6.950128819348811e+08
Bengaluru,electric_gen_egugrid,VOC,exposure,city,3.8637479821172645e-05
Bengaluru,electric_gen_egugrid,VOC,exposure,total,4.8238940910001396e-05
Bengaluru,electric_gen_egugrid,VOC,iF,city,0.001056273229633741
Bengaluru,electric_gen_egugrid,VOC,iF,total,0.1835586022548221
Bengaluru,population_gpw,PM2_5,population,city,4.95269405763804e+06
Bengaluru,population_gpw,PM2_5,population,total,4.9117151246042395e+08
Bengaluru,population_gpw,PM2_5,exposure,city,0.6212770179694824
Bengaluru,population_gpw,PM2_5,exposure,total,0.008449073479591871
Bengaluru,population_gpw,PM2_5,iF,city,16.84654759786884
Bengaluru,population_gpw,PM2_5,iF,total,22.72094449423567
Bengaluru,population_gpw,NH3,population,city,4.95269405763804e+06
Bengaluru,population_gpw,NH3,population,total,4.9117151246042395e+08
Bengaluru,population_gpw,NH3,exposure,city,0.14405812776667873
Bengaluru,population_gpw,NH3,exposure,total,0.0020243681027230986
Bengaluru,population_gpw,NH3,iF,city,3.9062801875610895
Bengaluru,population_gpw,NH3,iF,total,5.443857886781508
Bengaluru,population_gpw,NOx,population,city,4.95269405763804e+06
Bengaluru,population_gpw,NOx,population,total,4.9117151246042395e+08
Bengaluru,population_gpw,NOx,exposure,city,0.12057793111977758
Bengaluru,population_gpw,NOx,exposure,total,0.0017121842326575374
Bengaluru,population_gpw,NOx,iF,city,3.2695911760921814
Bengaluru,population_gpw,NOx,iF,total,4.604344252429979
Bengaluru,population_gpw,SOx,population,city,4.95269405763804e+06
Bengaluru,population_gpw,SOx,population,total,4.9117151246042395e+08
Bengaluru,population_gpw,SOx,exposure,city,0.34926902135577204
Bengaluru,population_gpw,SOx,exposure,total,0.00494031432227998
Bengaluru,population_gpw,SOx,iF,city,9.470778771057178
Bengaluru,population_gpw,SOx,iF,total,13.285315575930232
Bengaluru,population_gpw,VOC,population,city,4.95269405763804e+06
Bengaluru,population_gpw,VOC,population,total,4.9117151246042395e+08
Bengaluru,population_gpw,VOC,exposure,city,0.008559808705630523
Bengaluru,population_gpw,VOC,exposure,total,0.00012364157510299582
Bengaluru,population_gpw,VOC,iF,city,0.2321077725671482
Bengaluru,population_gpw,VOC,iF,total,0.3324924764686433
Bengaluru,residential,PM2_5,population,city,4.959209794074338e+06
Bengaluru,residential,PM2_5,population,total,4.9089480736165714e+08
Bengaluru,residential,PM2_5,exposure,city,0.4189117306157387
Bengaluru,residential,PM2_5,exposure,total,0.006089587582207998
Bengaluru,residential,PM2_5,iF,city,11.374154586339056
Bengaluru,residential,PM2_5,iF,total,16.366674403862643
Bengaluru,residential,NH3,population,city,4.959209794074338e+06
Bengaluru,residential,NH3,population,total,4.9089480736165714e+08
Bengaluru,residential,NH3,exposure,city,0.09892871867849827
Bengaluru,residential,NH3,exposure,total,0.0015054427321179713
Bengaluru,residential,NH3,iF,city,2.6860802814563436
Bengaluru,residential,NH3,iF,total,4.046101759374395
Bengaluru,residential,NOx,population,city,4.959209794074338e+06
Bengaluru,residential,NOx,population,total,4.9089480736165714e+08
Bengaluru,residential,NOx,exposure,city,0.08242452591186245
Bengaluru,residential,NOx,exposure,total,0.0012657519136630127
Bengaluru,residential,NOx,iF,city,2.2379638260528814
Bengaluru,residential,NOx,iF,total,3.401896953993263
Bengaluru,residential,SOx,population,city,4.959209794074338e+06
Bengaluru,residential,SOx,population,total,4.9089480736165714e+08
Bengaluru,residential,SOx,exposure,city,0.2388929715675873
Bengaluru,residential,SOx,exposure,total,0.003628799484557518
Bengaluru,residential,SOx,iF,city,6.486343994725919
Bengaluru,residential,SOx,iF,total,9.75293956099454
Bengaluru,residential,VOC,population,city,4.959209794074338e+06
Bengaluru,residential,VOC,population,total,4.9089480736165714e+08
Bengaluru,residential,VOC,exposure,city,0.005718442185475512
Bengaluru,residential,VOC,exposure,total,9.022114927211897e-05
Bengaluru,residential,VOC,iF,city,0.15526527584949268
Bengaluru,residential,VOC,iF,total,0.24248278796306574
Bengaluru,commercial,PM2_5,population,city,4.958666640917627e+06
Bengaluru,commercial,PM2_5,population,total,4.904997528991406e+08
Bengaluru,commercial,PM2_5,exposure,city,0.40715966611437066
Bengaluru,commercial,PM2_5,exposure,total,0.005590920626690144
Bengaluru,commercial,PM2_5,iF,city,11.053855570039477
Bengaluru,commercial,PM2_5,iF,total,15.014339892639477
Bengaluru,commercial,NH3,population,city,4.958666640917627e+06
Bengaluru,commercial,NH3,population,total,4.904997528991406e+08
Bengaluru,commercial,NH3,exposure,city,0.10045488035957728
Bengaluru,commercial,NH3,exposure,total,0.0014421139644686682
Bengaluru,commercial,NH3,iF,city,2.7272193962563294
Bengaluru,commercial,NH3,iF,total,3.872777074152943
Bengaluru,commercial,NOx,population,city,4.958666640917627e+06
Bengaluru,commercial,NOx,population,total,4.904997528991406e+08
Bengaluru,commercial,NOx,exposure,city,0.08146123065008393
Bengaluru,commercial,NOx,exposure,total,0.0011812754457718568
Bengaluru,commercial,NOx,iF,city,2.211566501065856
Bengaluru,commercial,NOx,iF,total,3.1722988455566257
Bengaluru,commercial,SOx,population,city,4.958666640917627e+06
Bengaluru,commercial,SOx,population,total,4.904997528991406e+08
Bengaluru,commercial,SOx,exposure,city,0.23047797065817563
Bengaluru,commercial,SOx,exposure,total,0.00331176631749935
Bengaluru,commercial,SOx,iF,city,6.2571772495157525
Bengaluru,commercial,SOx,iF,total,8.893702568152376
Bengaluru,commercial,VOC,population,city,4.958666640917627e+06
Bengaluru,commercial,VOC,population,total,4.904997528991406e+08
